admin3_pcode,battles,explosions_remote_violence,protests_and_riots,strategic_developments,violence_against_civilians,total_idps,fatalities,score_i,index_battles,index_explosions_remote_violence,index_violence_against_civilians,index_fatalities,index_strategic_developments,index_protests_and_riots,env_battles,env_explosions_remote_violence,env_violence_against_civilians,env_fatalities,score_env,admin1,admin3,partners,beneficiaries,old_conflict_score
MMR009017,0,0,0,0,2,0,2,0.0035704038964633244,0,0,0.04166666666666667,0.0037037037037037095,0,0,0,0,0.041666666666666664,0.003703703703703704,0.011342592592592592,Magway,Sinbaungwe,NA,NA,0.005709813685346884
MMR009018,2,18,9,12,12,0,38,0.0981447103494221,0.013071895424836598,0.23376623376623376,0.25000000000000006,0.07037037037037037,0.12903225806451615,0.2571428571428571,0.013071895424836602,0.23376623376623376,0.25,0.07037037037037037,0.1418021248903602,Magway,Pakokku,1,46,0.14593524846700845
MMR009019,24,68,2,37,15,0,83,0.17073680991291568,0.15686274509803919,0.883116883116883,0.3125,0.1537037037037037,0.39784946236559143,0.05714285714285715,0.1568627450980392,0.8831168831168831,0.3125,0.1537037037037037,0.3765458329796565,Magway,Yesagyo,NA,NA,0.26995692299446256
MMR009020,13,37,2,21,13,0,117,0.1221296468284481,0.0849673202614379,0.4805194805194805,0.27083333333333337,0.2166666666666667,0.22580645161290325,0.05714285714285715,0.08496732026143791,0.4805194805194805,0.2708333333333333,0.21666666666666667,0.26324670019522955,Magway,Myaing,NA,NA,0.19205110859803867
MMR009021,12,31,0,36,20,2781,224,0.16144017216677387,0.07843137254901959,0.40259740259740256,0.41666666666666674,0.4148148148148148,0.38709677419354843,0,0.0784313725490196,0.4025974025974026,0.4166666666666667,0.4148148148148148,0.3281275641569759,Magway,Pauk,NA,NA,0.24340516487865618
MMR009022,0,2,0,1,4,0,1,0.009174939173356423,0,0.025974025974025983,0.08333333333333334,0.0018518518518518506,0.010752688172043019,0,0,0.025974025974025976,0.08333333333333333,0.001851851851851852,0.027789802789802788,Magway,Seikphyu,2,12261,0.014725583037559123
MMR009023,30,39,4,45,18,36453,540,0.3836843417911789,0.196078431372549,0.5064935064935064,0.375,1,0.48387096774193555,0.1142857142857143,0.19607843137254902,0.5064935064935064,0.375,1,0.5193929844665138,Magway,Gangaw,NA,NA,0.4305544328906761
MMR009024,11,5,1,7,5,0,67,0.04903764056856699,0.07189542483660129,0.06493506493506494,0.10416666666666666,0.12407407407407407,0.07526881720430108,0.028571428571428574,0.0718954248366013,0.06493506493506493,0.10416666666666667,0.12407407407407407,0.09126780762810174,Magway,Tilin,NA,NA,0.0762742980005223
MMR009025,24,6,0,24,5,3455,183,0.10830294416962373,0.15686274509803919,0.0779220779220779,0.10416666666666666,0.3388888888888889,0.25806451612903225,0,0.1568627450980392,0.07792207792207792,0.10416666666666667,0.3388888888888889,0.16946009464391817,Magway,Saw,1,938,0.15437215808422353
MMR010001,3,11,5,5,7,0,8,0.053535633056203555,0.019607843137254898,0.14285714285714285,0.14583333333333334,0.014814814814814814,0.05376344086021506,0.14285714285714285,0.0196078431372549,0.14285714285714285,0.14583333333333334,0.014814814814814815,0.08077828353563649,Mandalay,Aungmyaythazan,2,3733,0.07950148669237887
MMR010002,0,38,35,46,28,0,83,0.2975870387204116,0,0.49350649350649345,0.5833333333333334,0.1537037037037037,0.49462365591397855,1,0,0.4935064935064935,0.5833333333333334,0.1537037037037037,0.30763588263588265,Mandalay,Chanayethazan,NA,NA,0.4332886792371201
MMR010003,5,26,12,21,23,0,37,0.14648655336804917,0.03267973856209149,0.3376623376623376,0.47916666666666674,0.06851851851851852,0.22580645161290325,0.34285714285714286,0.032679738562091505,0.33766233766233766,0.4791666666666667,0.06851851851851852,0.2295068153524036,Mandalay,Mahaaungmyay,1,2118,0.21963015264402874
MMR010004,5,38,7,18,24,0,43,0.1359573775582078,0.03267973856209149,0.49350649350649345,0.5,0.07962962962962963,0.19354838709677422,0.19999999999999998,0.032679738562091505,0.4935064935064935,0.5,0.07962962962962963,0.2764539654245537,Mandalay,Chanmyathazi,NA,NA,0.20906269830662952
MMR010005,5,14,4,5,12,0,23,0.06510211677765673,0.03267973856209149,0.1818181818181818,0.25000000000000006,0.0425925925925926,0.05376344086021506,0.1142857142857143,0.032679738562091505,0.18181818181818182,0.25,0.04259259259259259,0.12677262824321647,Mandalay,Pyigyitagon,1,10402,0.09909546441258286
MMR010006,0,12,1,10,14,0,9,0.04788972118371351,0,0.1558441558441558,0.2916666666666667,0.016666666666666673,0.10752688172043012,0.028571428571428574,0,0.15584415584415584,0.2916666666666667,0.016666666666666666,0.1160443722943723,Mandalay,Amarapura,1,7797,0.07559267894344697
MMR010007,3,10,0,4,6,0,11,0.027748784708211165,0.019607843137254898,0.12987012987012986,0.125,0.020370370370370372,0.043010752688172046,0,0.0196078431372549,0.12987012987012986,0.125,0.020370370370370372,0.07371208584443878,Mandalay,Patheingyi,NA,NA,0.04434318886697195
MMR010008,2,1,3,9,2,0,9,0.02880539020145305,0.013071895424836598,0.012987012987012991,0.04166666666666667,0.016666666666666673,0.09677419354838711,0.08571428571428572,0.013071895424836602,0.012987012987012988,0.041666666666666664,0.016666666666666666,0.02109806043629573,Mandalay,Pyinoolwin,NA,NA,0.04226409912065886
MMR010009,4,17,2,36,28,0,41,0.11006846137290208,0.026143790849673196,0.22077922077922074,0.5833333333333334,0.07592592592592592,0.38709677419354843,0.05714285714285715,0.026143790849673203,0.22077922077922077,0.5833333333333334,0.07592592592592592,0.22654556772203832,Mandalay,Madaya,1,779,0.17357897741413278
MMR010010,1,5,1,7,11,0,11,0.035463576870932205,0.006535947712418299,0.06493506493506494,0.22916666666666669,0.020370370370370372,0.07526881720430108,0.028571428571428574,0.006535947712418301,0.06493506493506493,0.22916666666666666,0.020370370370370372,0.08025201242113006,Mandalay,Singu,NA,NA,0.05552202804047587
MMR010011,13,25,10,63,29,0,65,0.19127757620381972,0.0849673202614379,0.3246753246753246,0.6041666666666667,0.12037037037037038,0.6774193548387097,0.2857142857142857,0.08496732026143791,0.3246753246753247,0.6041666666666666,0.12037037037037036,0.2835449204934499,Mandalay,Mogoke,NA,NA,0.2931751797540419
MMR010012,1,5,1,6,7,0,9,0.028045317456297843,0.006535947712418299,0.06493506493506494,0.14583333333333334,0.016666666666666673,0.06451612903225808,0.028571428571428574,0.006535947712418301,0.06493506493506493,0.14583333333333334,0.016666666666666666,0.05849275316187081,Mandalay,Thabeikkyin,NA,NA,0.04364350385374093
MMR010013,3,12,4,9,5,0,16,0.051667722503924554,0.019607843137254898,0.1558441558441558,0.10416666666666666,0.029629629629629634,0.09677419354838711,0.1142857142857143,0.0196078431372549,0.15584415584415584,0.10416666666666667,0.02962962962962963,0.07731207381942676,Mandalay,Kyaukse,NA,NA,0.07768988945115968
MMR010014,2,7,2,11,9,0,36,0.04884163743778673,0.013071895424836598,0.0909090909090909,0.1875,0.06666666666666667,0.11827956989247312,0.05714285714285715,0.013071895424836602,0.09090909090909091,0.1875,0.06666666666666667,0.08953691325014854,Mandalay,Sintgaing,NA,NA,0.0754865162977018
MMR010015,0,7,0,4,1,0,0,0.01151464795081905,0,0.0909090909090909,0.020833333333333336,0,0.043010752688172046,0,0,0.09090909090909091,0.020833333333333332,0,0.02793560606060606,Mandalay,Myittha,NA,NA,0.018534022797880634
MMR010016,1,2,1,1,1,0,2,0.010369851400965576,0.006535947712418299,0.025974025974025983,0.020833333333333336,0.0037037037037037095,0.010752688172043019,0.028571428571428574,0.006535947712418301,0.025974025974025976,0.020833333333333332,0.003703703703703704,0.014261752680870326,Mandalay,Tada-U,NA,NA,0.015331344354165471
MMR010017,14,20,10,43,44,0,166,0.21932225936709035,0.09150326797385619,0.2597402597402597,0.9166666666666667,0.3074074074074074,0.46236559139784955,0.2857142857142857,0.0915032679738562,0.2597402597402597,0.9166666666666666,0.3074074074074074,0.3938294004470475,Mandalay,Myingyan,1,46608,0.337270425971753
MMR010018,2,8,2,17,13,0,14,0.05534816009145445,0.013071895424836598,0.10389610389610389,0.27083333333333337,0.025925925925925925,0.18279569892473121,0.05714285714285715,0.013071895424836602,0.1038961038961039,0.2708333333333333,0.025925925925925925,0.10343181464504993,Mandalay,Taungtha,1,45,0.08609599621599455
MMR010019,3,7,2,4,4,0,75,0.04600351736656333,0.019607843137254898,0.0909090909090909,0.08333333333333334,0.1388888888888889,0.043010752688172046,0.05714285714285715,0.0196078431372549,0.09090909090909091,0.08333333333333333,0.1388888888888889,0.08318478906714201,Mandalay,Natogyi,NA,NA,0.07057987362347962
MMR010020,1,14,4,13,9,0,11,0.05973640227136523,0.006535947712418299,0.1818181818181818,0.1875,0.020370370370370372,0.13978494623655915,0.1142857142857143,0.006535947712418301,0.18181818181818182,0.1875,0.020370370370370372,0.09905612497524263,Mandalay,Kyaukpadaung,NA,NA,0.09079652565202083
MMR010021,1,3,0,9,3,0,5,0.016517196998898448,0.006535947712418299,0.03896103896103897,0.0625,0.009259259259259262,0.09677419354838711,0,0.006535947712418301,0.03896103896103896,0.0625,0.009259259259259259,0.029314061483179128,Mandalay,Ngazun,NA,NA,0.026405550060837273
MMR010022,0,5,5,6,8,0,11,0.04765568407296406,0,0.06493506493506494,0.16666666666666669,0.020370370370370372,0.06451612903225808,0.14285714285714285,0,0.06493506493506493,0.16666666666666666,0.020370370370370372,0.06299302549302549,Mandalay,Nyaung-U,1,71547,0.07015006955835613
MMR010024,0,1,0,1,0,0,2,0.0022149030840241703,0,0.012987012987012991,0,0.0037037037037037095,0.010752688172043019,0,0,0.012987012987012988,0,0.003703703703703704,0.004172679172679173,Mandalay,Pyawbwe,NA,NA,0.0035447788328066337
MMR010028,2,6,7,13,6,0,16,0.06318415230129033,0.013071895424836598,0.0779220779220779,0.125,0.029629629629629634,0.13978494623655915,0.19999999999999998,0.013071895424836602,0.07792207792207792,0.125,0.02962962962962963,0.06140590074413603,Mandalay,Meiktila,1,40,0.09240408447402296
MMR010029,0,2,3,2,2,0,1,0.020742754672589687,0,0.025974025974025983,0.04166666666666667,0.0018518518518518506,0.021505376344086023,0.08571428571428572,0,0.025974025974025976,0.041666666666666664,0.001851851851851852,0.017373136123136124,Mandalay,Mahlaing,1,188,0.029537362279161886
MMR010030,0,5,1,2,0,0,0,0.011116208900869388,0,0.06493506493506494,0,0,0.021505376344086023,0.028571428571428574,0,0.06493506493506493,0,0,0.016233766233766232,Mandalay,Thazi,1,40,0.016631633178777284
MMR010031,1,1,3,4,9,0,13,0.0358855829109232,0.006535947712418299,0.012987012987012991,0.1875,0.024074074074074074,0.043010752688172046,0.08571428571428572,0.006535947712418301,0.012987012987012988,0.1875,0.024074074074074074,0.057774258693376344,Mandalay,Wundwin,1,229,0.05365379236617998
MMR011001,0,10,13,18,6,50,12,0.0960165721494057,0,0.12987012987012986,0.125,0.022222222222222223,0.19354838709677422,0.37142857142857144,0,0.12987012987012986,0.125,0.022222222222222223,0.06927308802308801,Mon,Mawlamyine,2,8558,0.13752244119287266
MMR011002,0,2,0,1,1,0,1,0.004525407717298386,0,0.025974025974025983,0.020833333333333336,0.0018518518518518506,0.010752688172043019,0,0,0.025974025974025976,0.020833333333333332,0.001851851851851852,0.012164802789802791,Mon,Kyaikmaraw,2,28590,0.0072690975704410455
MMR011003,0,2,0,2,3,0,4,0.009079337624106376,0,0.025974025974025983,0.0625,0.00740740740740741,0.021505376344086023,0,0,0.025974025974025976,0.0625,0.007407407407407408,0.023970358345358347,Mon,Chaungzon,1,583,0.014546043132731341
MMR011004,0,3,1,1,3,0,4,0.013966967106043303,0,0.03896103896103897,0.0625,0.00740740740740741,0.010752688172043019,0.028571428571428574,0,0.03896103896103896,0.0625,0.007407407407407408,0.02721711159211159,Mon,Thanbyuzayat,NA,NA,0.02115157466599742
MMR011005,0,1,1,12,3,0,3,0.019969417777019136,0,0.012987012987012991,0.0625,0.00555555555555556,0.12903225806451615,0.028571428571428574,0,0.012987012987012988,0.0625,0.005555555555555556,0.020260642135642135,Mon,Mudon,NA,NA,0.030740614530974368
MMR011006,20,33,7,36,13,0,72,0.14876101547599033,0.130718954248366,0.42857142857142855,0.27083333333333337,0.13333333333333333,0.38709677419354843,0.19999999999999998,0.13071895424836602,0.42857142857142855,0.2708333333333333,0.13333333333333333,0.2408642623716153,Mon,Ye,NA,NA,0.22842025722716824
MMR011007,23,33,3,11,13,20,91,0.11893698302760976,0.15032679738562088,0.42857142857142855,0.27083333333333337,0.1685185185185185,0.11827956989247312,0.08571428571428572,0.1503267973856209,0.42857142857142855,0.2708333333333333,0.1685185185185185,0.2545625194522253,Mon,Thaton,1,39,0.1852094646399963
MMR011008,0,10,0,6,4,0,4,0.021590004519059278,0,0.12987012987012986,0.08333333333333334,0.00740740740740741,0.06451612903225808,0,0,0.12987012987012986,0.08333333333333333,0.007407407407407408,0.05515271765271765,Mon,Paung,3,1032,0.034688301199507776
MMR011009,14,27,1,10,16,5304,110,0.11906445463063749,0.09150326797385619,0.35064935064935066,0.33333333333333337,0.2037037037037037,0.10752688172043012,0.028571428571428574,0.0915032679738562,0.35064935064935066,0.3333333333333333,0.2037037037037037,0.244797413915061,Mon,Kyaikto,2,1563,0.16296723966575533
MMR011010,7,14,0,5,10,2216,23,0.051980333227905684,0.045751633986928095,0.1818181818181818,0.20833333333333331,0.0425925925925926,0.05376344086021506,0,0.0457516339869281,0.18181818181818182,0.20833333333333334,0.04259259259259259,0.11962393543275897,Mon,Bilin,3,7816,0.07234004556860718
MMR012001,0,0,2,6,5,114704,1,0.3632979400952304,0,0,0.10416666666666666,0.0018518518518518506,0.06451612903225808,0.05714285714285715,0,0,0.10416666666666667,0.001851851851851852,0.02650462962962963,Rakhine,Sittwe,12,149885,0.032373241514046074
MMR012002,0,3,0,1,1,1641,5,0.011349131800876263,0,0.03896103896103897,0.020833333333333336,0.009259259259259262,0.010752688172043019,0,0,0.03896103896103896,0.020833333333333332,0.009259259259259259,0.017263407888407887,Rakhine,Ponnagyun,3,1136,0.010354979587206511
MMR012003,0,0,0,4,2,20797,0,0.0680178995044888,0,0,0.04166666666666667,0,0.043010752688172046,0,0,0,0.041666666666666664,0,0.010416666666666666,Rakhine,Mrauk-U,4,13578,0.00976187107131604
MMR012004,0,4,0,4,0,13983,5,0.0497895830803656,0,0.051948051948051945,0,0.009259259259259262,0.043010752688172046,0,0,0.05194805194805195,0,0.009259259259259259,0.015301827801827803,Rakhine,Kyauktaw,2,24261,0.013070880270324277
MMR012005,0,1,0,0,2,2058,1,0.010459004415229477,0,0.012987012987012991,0.04166666666666667,0.0018518518518518506,0,0,0,0.012987012987012988,0.041666666666666664,0.001851851851851852,0.014126382876382876,Rakhine,Minbya,2,16519,0.00694863726727527
MMR012006,0,1,0,0,0,5937,0,0.01867414237644896,0,0.012987012987012991,0,0,0,0,0,0.012987012987012988,0,0,0.003246753246753247,Rakhine,Myebon,3,4541,0.0016082352688958036
MMR012007,0,0,0,1,0,24932,0,0.07498616239224928,0,0,0,0,0.010752688172043019,0,0,0,0,0,0,Rakhine,Pauktaw,6,34038,0.001197720189975998
MMR012008,0,1,0,0,1,18003,0,0.056151935889309494,0,0.012987012987012991,0.020833333333333336,0,0,0,0,0.012987012987012988,0.020833333333333332,0,0.00845508658008658,Rakhine,Rathedaung,4,13295,0.00409373042460183
MMR012009,6,2,0,6,8,8000,11,0.051105529191681195,0.039215686274509796,0.025974025974025983,0.16666666666666669,0.020370370370370372,0.06451612903225808,0,0.0392156862745098,0.025974025974025976,0.16666666666666666,0.020370370370370372,0.0630566873213932,Rakhine,Maungdaw,7,121432,0.04333719333440177
MMR012010,2,2,0,5,4,8658,4,0.04059252382599156,0.013071895424836598,0.025974025974025983,0.08333333333333334,0.00740740740740741,0.05376344086021506,0,0.013071895424836602,0.025974025974025976,0.08333333333333333,0.007407407407407408,0.03244666553490083,Rakhine,Buthidaung,6,147985,0.023620336143186826
MMR012011,0,0,0,2,2,1001,0,0.007576619921750492,0,0,0.04166666666666667,0,0.021505376344086023,0,0,0,0.041666666666666664,0,0.010416666666666666,Rakhine,Kyaukpyu,1,1427,0.007366430691364046
MMR012013,0,0,0,2,0,0,0,0.0014963357615980345,0,0,0,0,0.021505376344086023,0,0,0,0,0,0,Rakhine,Ramree,NA,NA,0.0023954403799519943
MMR012014,0,6,1,3,0,3329,0,0.022772889056807313,0,0.0779220779220779,0,0,0.03225806451612904,0.028571428571428574,0,0.07792207792207792,0,0,0.01948051948051948,Rakhine,Ann,1,2105,0.01943758863764908
MMR012015,0,0,5,5,1,0,1,0.028724933445237195,0,0,0.020833333333333336,0.0018518518518518506,0.05376344086021506,0.14285714285714285,0,0,0.020833333333333332,0.001851851851851852,0.005671296296296296,Rakhine,Thandwe,NA,NA,0.03981859006428479
MMR012016,0,0,3,7,1,0,0,0.020706354240085406,0,0,0.020833333333333336,0,0.07526881720430108,0.08571428571428572,0,0,0.020833333333333332,0,0.005208333333333333,Rakhine,Toungup,NA,NA,0.029454585848576822
MMR012017,0,0,1,4,0,0,0,0.00763244994179816,0,0,0,0,0.043010752688172046,0.028571428571428574,0,0,0,0,0,Rakhine,Gwa,NA,NA,0.010985897214250261
MMR013001,0,23,19,12,17,0,17,0.1503906733580448,0,0.29870129870129863,0.35416666666666674,0.031481481481481485,0.12903225806451615,0.5428571428571429,0,0.2987012987012987,0.3541666666666667,0.03148148148148148,0.17108736171236172,Yangon,Insein,NA,NA,0.2176007824223431
MMR013002,4,14,0,20,9,0,12,0.04955774329865399,0.026143790849673196,0.1818181818181818,0.1875,0.022222222222222223,0.21505376344086025,0,0.026143790849673203,0.18181818181818182,0.1875,0.022222222222222223,0.1044210487225193,Yangon,Mingaladon,NA,NA,0.07926336877866734
MMR013003,0,7,0,3,1,0,1,0.011001838199565683,0,0.0909090909090909,0.020833333333333336,0.0018518518518518506,0.03225806451612904,0,0,0.09090909090909091,0.020833333333333332,0.001851851851851852,0.028398569023569024,Yangon,Hmawbi,1,5961,0.017705714294872055
MMR013004,2,5,0,13,10,0,7,0.033790836535775054,0.013071895424836598,0.06493506493506494,0.20833333333333331,0.012962962962962963,0.13978494623655915,0,0.013071895424836602,0.06493506493506493,0.20833333333333334,0.012962962962962963,0.07482581416404946,Yangon,Hlegu,1,27837,0.05404800946482061
MMR013005,1,3,2,5,2,0,9,0.022195671012403148,0.006535947712418299,0.03896103896103897,0.04166666666666667,0.016666666666666673,0.05376344086021506,0.05714285714285715,0.006535947712418301,0.03896103896103896,0.041666666666666664,0.016666666666666666,0.025957580001697646,Yangon,Taikkyi,1,6266,0.03299685380178947
MMR013006,1,0,0,0,1,80,4,0.0036987929846981843,0.006535947712418299,0,0.020833333333333336,0.00740740740740741,0,0,0.006535947712418301,0,0.020833333333333332,0.007407407407407408,0.00869417211328976,Yangon,Htantabin,NA,NA,0.005460960545986423
MMR013007,0,17,5,10,11,0,13,0.0677208306409157,0,0.22077922077922074,0.22916666666666669,0.024074074074074074,0.10752688172043012,0.14285714285714285,0,0.22077922077922077,0.22916666666666666,0.024074074074074074,0.11850499037999038,Yangon,Shwepyithar,4,380550,0.10243508238606266
